Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
AvgCommunicate_57908_Content_5,abwC,avg通讯器聊天表_AvgCommunicate_A_M.csv,150,AvgCommunicate,Content,莱克,怎么会呢，只是大家课余时间一点放松的小娱乐而已。,"Whaaaat? No, no, not at all! It's just a bit of light entertainment for everyone to relax during their off time."
AvgCommunicate_57908_Content_6,abwD,avg通讯器聊天表_AvgCommunicate_A_M.csv,151,AvgCommunicate,Content,莱克,当然也非常欢迎守密人一起来玩，我会很期待的。,"You're welcome to join us as well, Keeper. I'd love to go a few rounds with you."
AvgCommunicate_57908_Option_7,abwR,avg通讯器聊天表_AvgCommunicate_A_M.csv,152,AvgCommunicate,Option,玩家,我看起来像傻子吗？,Do I look like a idiot?
AvgCommunicate_57908_Content_7,abwE,avg通讯器聊天表_AvgCommunicate_A_M.csv,152,AvgCommunicate,Content,玩家,我看起来很像傻子吗，我是不会和你“玩”这个的。,"Do I look like an idiot? I won't ""play"" with you."
AvgCommunicate_57908_Content_8,abwF,avg通讯器聊天表_AvgCommunicate_A_M.csv,153,AvgCommunicate,Content,莱克,我哪有那么可怕，对自己自信一点嘛。,"Hey now, I'm not THAT scary. You should have more confidence in yourself!"
AvgCommunicate_57908_Option_9,abwT,avg通讯器聊天表_AvgCommunicate_A_M.csv,154,AvgCommunicate,Option,玩家,总之我就当没看见。,Whatever. I'll just pretend I didn't see that message.
AvgCommunicate_57908_Content_9,abwG,avg通讯器聊天表_AvgCommunicate_A_M.csv,154,AvgCommunicate,Content,玩家,总之我就当没看见。,Whatever. I'll just pretend I didn't see that message.
AvgCommunicate_57908_Option_10,abwI,avg通讯器聊天表_AvgCommunicate_A_M.csv,155,AvgCommunicate,Option,玩家,没有反手举报我已经很讲情分了。,Be grateful I didn't decide to report you.
AvgCommunicate_57908_Content_10,abwv,avg通讯器聊天表_AvgCommunicate_A_M.csv,155,AvgCommunicate,Content,玩家,没有反手举报我已经很讲情分了。,Be grateful I didn't decide to report you.
AvgCommunicate_57908_Content_11,abww,avg通讯器聊天表_AvgCommunicate_A_M.csv,156,AvgCommunicate,Content,玩家,你低调点，小心下次发到朵尔那里，你就等着去喝咖啡吧。,"Be more careful next time, or your message might find its way to Miss Doll and you'll get to have a secret party in an underground cell."
AvgCommunicate_57908_Content_12,abwx,avg通讯器聊天表_AvgCommunicate_A_M.csv,157,AvgCommunicate,Content,莱克,谢谢体贴的华生~,"Thanks for the advice, my thoughtful Watson~."
AvgCommunicate_57908_Content_13,abwy,avg通讯器聊天表_AvgCommunicate_A_M.csv,158,AvgCommunicate,Content,莱克,什么时候改变主意了可以随时来玩哦。,"If you ever change your mind, you know where I'll be~."
AvgCommunicate_57906_Content_1,abvA,avg通讯器聊天表_AvgCommunicate_A_M.csv,159,AvgCommunicate,Content,潘狄娅,呀，让我看看这是什么好东西。,Mmm... let me see if this thing works...
AvgCommunicate_57906_Content_2,abvB,avg通讯器聊天表_AvgCommunicate_A_M.csv,160,AvgCommunicate,Content,潘狄娅,有欲求不满的家伙想念我的小皮鞭了？,Is there someone out there who's unfulfilled and needs a little bit of my whip?
AvgCommunicate_57906_Content_4,abvD,avg通讯器聊天表_AvgCommunicate_A_M.csv,162,AvgCommunicate,Content,潘狄娅,别害羞嘛，不要掩藏自己内心深处的欲望。,Don't be shy! Don't hide your desires!
AvgCommunicate_57906_Content_5,abvE,avg通讯器聊天表_AvgCommunicate_A_M.csv,163,AvgCommunicate,Content,潘狄娅,顺从它，释放它，点燃它！,Yield to them! Free them! Let them run wild!
AvgCommunicate_57906_Content_6,abvF,avg通讯器聊天表_AvgCommunicate_A_M.csv,164,AvgCommunicate,Content,潘狄娅,在疼痛里尽情叫喊吧！,LET LOOSE YOUR DESIRES!
AvgCommunicate_57906_Option_7,abvP,avg通讯器聊天表_AvgCommunicate_A_M.csv,165,AvgCommunicate,Option,玩家,我要关机了。,...I'm turning my phone off.
AvgCommunicate_57906_Content_7,abvG,avg通讯器聊天表_AvgCommunicate_A_M.csv,165,AvgCommunicate,Content,玩家,我要关机了。,...I'm turning my phone off.
AvgCommunicate_57906_Content_8,abvH,avg通讯器聊天表_AvgCommunicate_A_M.csv,166,AvgCommunicate,Content,潘狄娅,难得有这么方便又私密的联系方式，别害怕，没人会知道的。,It's quite rare to find such a convenient and private way to talk with you. Don't be afraid; it's our little secret.
AvgCommunicate_57906_Content_9,abvI,avg通讯器聊天表_AvgCommunicate_A_M.csv,167,AvgCommunicate,Content,潘狄娅,随时可以找我提供上门服务哦！,"If you ever need some private service, you can call me over anytime!"
AvgCommunicate_57903_Content_3,abur,avg通讯器聊天表_AvgCommunicate_A_M.csv,170,AvgCommunicate,Content,玩家,看来你收到最新的通讯器了，你觉得怎么样？,Looks like you've received the latest communicator. How is it?
AvgCommunicate_57903_Content_4,abus,avg通讯器聊天表_AvgCommunicate_A_M.csv,171,AvgCommunicate,Content,萨尔瓦多,很有意思，也很方便。尽管相隔百里，我们仍能像面对面一般交流。,"It's very interesting and convenient. Even though we are hundreds of miles away, we can still communicate as if we were face-to-face."
AvgCommunicate_57903_Content_5,abut,avg通讯器聊天表_AvgCommunicate_A_M.csv,172,AvgCommunicate,Content,萨尔瓦多,如果全世界都能拥有这样的装置，人与人之间的距离一定也不会像现在这样遥远吧。,"If the whole world had such devices, the distance between people would not be as vast as it is now."
AvgCommunicate_57903_Content_6,abuu,avg通讯器聊天表_AvgCommunicate_A_M.csv,173,AvgCommunicate,Content,萨尔瓦多,不过我明白的，这个技术的特殊性——你知道它是通过与其他精神建立链接来传递信息的吗？,"But I understand the uniqueness of this technology—you know it transmits information by connecting our spirits, right?"
AvgCommunicate_57903_Option_7,abuF,avg通讯器聊天表_AvgCommunicate_A_M.csv,174,AvgCommunicate,Option,玩家,我只知道里面有银芯。,I only know there's a Silver Core inside.
AvgCommunicate_57903_Content_7,abuv,avg通讯器聊天表_AvgCommunicate_A_M.csv,174,AvgCommunicate,Content,玩家,我只知道里面有银芯。,I only know there's a Silver Core inside.
AvgCommunicate_57903_Option_8,abuG,avg通讯器聊天表_AvgCommunicate_A_M.csv,175,AvgCommunicate,Option,玩家,你是看到了吗？,Did you find out how it works?
AvgCommunicate_57903_Content_8,abuw,avg通讯器聊天表_AvgCommunicate_A_M.csv,175,AvgCommunicate,Content,玩家,你是看到了吗？,Did you find out how it works?
AvgCommunicate_57903_Content_9,abux,avg通讯器聊天表_AvgCommunicate_A_M.csv,176,AvgCommunicate,Content,萨尔瓦多,正是如此，我们的精神与银芯相连，银芯则与其他同类装置中的银芯相连。,"Indeed. Our spirits connect to a Silver Core, which is then linked to the Cores in other similar devices."
AvgCommunicate_57903_Content_10,abup,avg通讯器聊天表_AvgCommunicate_A_M.csv,177,AvgCommunicate,Content,萨尔瓦多,不得不说，非常精妙。,"I must say, it is quite ingenious."
AvgCommunicate_57915_Content_2,abzE,avg通讯器聊天表_AvgCommunicate_A_M.csv,179,AvgCommunicate,Content,索蕾尔,有内幕消息。,I have insider information...
AvgCommunicate_57915_Content_3,abzF,avg通讯器聊天表_AvgCommunicate_A_M.csv,180,AvgCommunicate,Content,索蕾尔,事关肖尔迪奇猎场所有权归属以及租赁转让事宜。,...in regards to the ownership and lease transfer of the Shoreditch Hunting Grounds.
AvgCommunicate_57915_Content_6,abzI,avg通讯器聊天表_AvgCommunicate_A_M.csv,183,AvgCommunicate,Content,索蕾尔,抱歉，不小心发错人了。希望这些大人的无聊琐事没有打扰到你的心情。,Sorry. I accidentally sent it to the wrong person. I hope this boring adult matter didn't bother you.
AvgCommunicate_57915_Option_7,abAb,avg通讯器聊天表_AvgCommunicate_A_M.csv,184,AvgCommunicate,Option,玩家,别太见外，我想听内幕。,Don't stop now. I want to hear more!
AvgCommunicate_57915_Content_7,abzJ,avg通讯器聊天表_AvgCommunicate_A_M.csv,184,AvgCommunicate,Content,玩家,别太见外，我想听内幕。,Don't stop now. I want to hear more!
AvgCommunicate_57915_Content_9,abzL,avg通讯器聊天表_AvgCommunicate_A_M.csv,186,AvgCommunicate,Content,索蕾尔,如果你真的有兴趣的话……我倒是留了一小片蔷薇园，可以免费赠予你。,If you're interested... I happen to have a small rose garden that I can give you. No charge.
AvgCommunicate_57915_Content_11,abzw,avg通讯器聊天表_AvgCommunicate_A_M.csv,188,AvgCommunicate,Content,玩家,很遗憾，索蕾尔夫人。守密人不能接受任何价值超过■■的礼物，不管作何用途。,"Unfortunately, Ms. Sorel... As a Keeper, I cannot accept any gifts valued over ■■, no matter what the reason may be."
AvgCommunicate_57915_Content_12,abzx,avg通讯器聊天表_AvgCommunicate_A_M.csv,189,AvgCommunicate,Content,索蕾尔,真是死板的规定。本想找一个值得信赖的人代为打理蔷薇……,What a rigid rule. I wanted someone I could trust to tend the roses...
AvgCommunicate_57915_Option_13,abzQ,avg通讯器聊天表_AvgCommunicate_A_M.csv,190,AvgCommunicate,Option,玩家,小菜一碟！交给我吧~,No problem! Leave it to me~.
AvgCommunicate_57915_Content_13,abzy,avg通讯器聊天表_AvgCommunicate_A_M.csv,190,AvgCommunicate,Content,玩家,打理蔷薇？小菜一碟！交给我吧~,Tending roses? No problem! Leave it to me~.
AvgCommunicate_57915_Content_14,abzz,avg通讯器聊天表_AvgCommunicate_A_M.csv,191,AvgCommunicate,Content,玩家,前提是没有课程和任务的时候。,As long as you aren't busy with your classes or missions.
AvgCommunicate_57915_Content_16,abzB,avg通讯器聊天表_AvgCommunicate_A_M.csv,193,AvgCommunicate,Content,索蕾尔,你有一颗蔷薇般柔软的心，守密人%player%%sirormadam%。,"Your heart is as beautiful as a rose, {Male=Mr.,Female=Miss} %player%."
AvgCommunicate_57999_Option_2,abIU,avg通讯器聊天表_AvgCommunicate_A_M.csv,197,AvgCommunicate,Option,玩家,有什么事吗，小艾继丝？,"What's up, little Aigis?"
AvgCommunicate_57999_Content_3,abIK,avg通讯器聊天表_AvgCommunicate_A_M.csv,198,AvgCommunicate,Content,艾继丝,艾继丝做了糖果，想在下午的茶会分给大家…,Aigis made candies she wanted to share at the afternoon tea party...
AvgCommunicate_57999_Content_4,abIL,avg通讯器聊天表_AvgCommunicate_A_M.csv,199,AvgCommunicate,Content,艾继丝,守密人没空的话，我悄悄给你留一点…,"If the Keeper is busy, I can secretly set some aside for you..."
AvgCommunicate_57999_Option_5,abIX,avg通讯器聊天表_AvgCommunicate_A_M.csv,200,AvgCommunicate,Option,玩家,我会认真品尝的。,I'd love that.
AvgCommunicate_57999_Content_5,abIM,avg通讯器聊天表_AvgCommunicate_A_M.csv,200,AvgCommunicate,Content,玩家,谢谢你，小艾继丝，我会认真品尝的。,"Thank you, little Aigis. I'd love that."
AvgCommunicate_57999_Content_6,abIN,avg通讯器聊天表_AvgCommunicate_A_M.csv,201,AvgCommunicate,Content,艾继丝,喂，你这家伙，怎么敢这么对待艾继丝精心准备的礼物！,"Hey, you! How dare you brush aside Aigis's invitation like that!"
AvgCommunicate_57999_Content_8,abIP,avg通讯器聊天表_AvgCommunicate_A_M.csv,203,AvgCommunicate,Content,艾继丝,听着，下午的差会上钥匙看不到你，我就让布朗把糖果全部偷走！,"Listen up! If I don't see you at the tea party this afternoon, I'll have Brown steal all your candy!"
AvgCommunicate_58021_Content_5,abJC,avg通讯器聊天表_AvgCommunicate_A_M.csv,211,AvgCommunicate,Content,泰旖丝,哼哼，这就甘拜下风了？,Giving up so soon?
AvgCommunicate_58021_Option_6,abJM,avg通讯器聊天表_AvgCommunicate_A_M.csv,212,AvgCommunicate,Option,玩家,为什么……,How..?
AvgCommunicate_58021_Content_6,abJD,avg通讯器聊天表_AvgCommunicate_A_M.csv,212,AvgCommunicate,Content,玩家,为什么，为什么来自原始部族的女王……,How could a queen from an ancient tribe...
AvgCommunicate_58021_Content_7,abJE,avg通讯器聊天表_AvgCommunicate_A_M.csv,213,AvgCommunicate,Content,玩家,牌技比现代人还要精湛啊……,...have card skills better than even a modern day person?!
AvgCommunicate_58021_Content_8,abJF,avg通讯器聊天表_AvgCommunicate_A_M.csv,214,AvgCommunicate,Content,泰旖丝,我能告诉你的只有，这都是熟能生巧，亲爱的小家伙。,"All I can say is that practice makes perfect, my dear little one."
AvgCommunicate_58021_Content_9,abJG,avg通讯器聊天表_AvgCommunicate_A_M.csv,215,AvgCommunicate,Content,泰旖丝,等你到我这个年纪的时候，自然就知道了~,"When you reach my age, you'll understand~."
AvgCommunicate_57918_Content_1,abAO,avg通讯器聊天表_AvgCommunicate_A_M.csv,216,AvgCommunicate,Content,希洛,为什么要给我这个。,Why are you giving me this?
AvgCommunicate_57918_Content_2,abAR,avg通讯器聊天表_AvgCommunicate_A_M.csv,217,AvgCommunicate,Content,希洛,这是什么新的监视手段吗？,Is this your way of keeping track of me?
AvgCommunicate_57918_Option_3,abBd,avg通讯器聊天表_AvgCommunicate_A_M.csv,218,AvgCommunicate,Option,玩家,只是方便联络的工具。,It's just a communication tool.
AvgCommunicate_57918_Content_3,abAS,avg通讯器聊天表_AvgCommunicate_A_M.csv,218,AvgCommunicate,Content,玩家,只是方便联络的工具。,It's just a communication tool.
AvgCommunicate_57918_Content_4,abAT,avg通讯器聊天表_AvgCommunicate_A_M.csv,219,AvgCommunicate,Content,玩家,如果你需要帮助的话，只要在这里告诉我，我们会立刻出发。,"If you ever need my help, just send me a message and I'll rush to your side."
AvgCommunicate_57918_Content_9,abAY,avg通讯器聊天表_AvgCommunicate_A_M.csv,224,AvgCommunicate,Content,玩家,难以相信，你竟然会发这种图片。,It's hard to believe you would send that kind of image.
AvgCommunicate_57911_Option_2,abxK,avg通讯器聊天表_AvgCommunicate_A_M.csv,228,AvgCommunicate,Option,玩家,朋友召唤器。,It's a communicator.
AvgCommunicate_57911_Content_2,abxv,avg通讯器聊天表_AvgCommunicate_A_M.csv,228,AvgCommunicate,Content,玩家,朋友召唤器，如果你需要帮忙就用这个找我。,"It's a communicator. If you ever need help, you can use this to reach me."
AvgCommunicate_57911_Content_3,abxw,avg通讯器聊天表_AvgCommunicate_A_M.csv,229,AvgCommunicate,Content,本源希洛,不需要。,Unnecessary.
AvgCommunicate_57911_Option_4,abxM,avg通讯器聊天表_AvgCommunicate_A_M.csv,230,AvgCommunicate,Option,玩家,不需要帮忙？,You don't need help?
AvgCommunicate_57911_Content_4,abxx,avg通讯器聊天表_AvgCommunicate_A_M.csv,230,AvgCommunicate,Content,玩家,不需要帮忙？还是不需要朋友？,"You don't need help, or you don't want to talk to me?"
AvgCommunicate_57911_Option_5,abxN,avg通讯器聊天表_AvgCommunicate_A_M.csv,231,AvgCommunicate,Option,玩家,还是不需要朋友？,Don't want to talk to me?
AvgCommunicate_57911_Content_5,abxy,avg通讯器聊天表_AvgCommunicate_A_M.csv,231,AvgCommunicate,Content,玩家,不需要帮忙？还是不需要朋友？,"You don't need help, or you don't want to talk to me?"
AvgCommunicate_57911_Content_6,abxz,avg通讯器聊天表_AvgCommunicate_A_M.csv,232,AvgCommunicate,Content,本源希洛,都。,Both.
AvgCommunicate_57911_Option_7,abxP,avg通讯器聊天表_AvgCommunicate_A_M.csv,233,AvgCommunicate,Option,玩家,万一有一天你会需要呢？,But what if you do need help one day?
AvgCommunicate_57911_Content_7,abxA,avg通讯器聊天表_AvgCommunicate_A_M.csv,233,AvgCommunicate,Content,玩家,万一有一天你会需要呢？先拿着嘛。,But what if you do need help one day? Keep it just in case.
AvgCommunicate_57911_Content_8,abxB,avg通讯器聊天表_AvgCommunicate_A_M.csv,234,AvgCommunicate,Content,本源希洛,没有那一天。,That day will never come.
AvgCommunicate_57911_Content_9,abxC,avg通讯器聊天表_AvgCommunicate_A_M.csv,235,AvgCommunicate,Content,本源希洛,我要扔掉了。,I'm throwing this away.
