RelicConfig_13803_StoryDesc,aJjU,z造物_RelicConfig_A.csv,40,RelicConfig,StoryDesc,,梦想是星辰大海！,夢は星の海！
RelicConfig_13817_BattleDesc,aJkN,z造物_RelicConfig_A.csv,41,RelicConfig,BattleDesc,,每打出 6 张指令卡后，<TentacleInjurieIconKeywords:触腕伤害> +[Arg1]。,指令カードを6枚使用するたび、<TentacleInjurieIconKeywords:触腕ダメージ>が[Arg1]点増加する。
RelicConfig_13817_Desc,aJkO,z造物_RelicConfig_A.csv,41,RelicConfig,Desc,,每打出 6 张指令卡后，<TentacleInjurieIconKeywords:触腕伤害> +[Arg1]。,指令カードを6枚使用するたび、<TentacleInjurieIconKeywords:触腕ダメージ>が[Arg1]点増加する。
RelicConfig_13817_Name,aJkP,z造物_RelicConfig_A.csv,41,RelicConfig,Name,,<WhiteQuality:裂头蚴>,<WhiteQuality:裂頭条虫>
RelicConfig_13817_StoryDesc,aJkQ,z造物_RelicConfig_A.csv,41,RelicConfig,StoryDesc,,只要我们的大脑仍是个谜，那么里面长满触腕也没什么好大惊小怪的。,私たちの脳が謎である限り、中に触腕が生えていても驚くことはない。
RelicConfig_13778_BattleDesc,aJhV,z造物_RelicConfig_A.csv,42,RelicConfig,BattleDesc,,触腕上限提高 1 条。生命低于 50% 时，<TentacleInjurieIconKeywords:触腕伤害>提高 [Arg1] 。,触腕上限が1本増加する。ライフが50％以下の場合、<TentacleInjurieIconKeywords:触腕ダメージ>が[Arg1]点増加する。
RelicConfig_13778_Desc,aJhW,z造物_RelicConfig_A.csv,42,RelicConfig,Desc,,触腕上限提高 1 条。生命低于 50% 时，<TentacleInjurieIconKeywords:触腕伤害> 提高 [Arg1] 。,触腕上限が1本増加する。ライフが50％以下の場合、<TentacleInjurieIconKeywords:触腕ダメージ>が[Arg1]点増加する。
RelicConfig_13778_Name,aJhX,z造物_RelicConfig_A.csv,42,RelicConfig,Name,,<OrangeQuality:海眷歌谣>,<OrangeQuality:海の歌>
RelicConfig_13778_StoryDesc,aJhY,z造物_RelicConfig_A.csv,42,RelicConfig,StoryDesc,,据说织纹螺等不可食用动物吸收了海洋大约80%的营养。,織紋螺などの食べられない動物が、海洋の約80%の栄養を吸収していると言われています。
RelicConfig_13822_BattleDesc,aJlh,z造物_RelicConfig_A.csv,43,RelicConfig,BattleDesc,,每回合造成主动伤害时，提高 [Arg1] 点临时<TentacleInjurieIconKeywords:触腕伤害>，最多堆叠 3 次。层数满时生成 1 条无视触腕上限的临时触腕。,アクティブダメージを与えるたび、<TentacleInjurieIconKeywords:触腕ダメージ>が一時的に[Arg1]点増加し、最大3回まで累積可能。最大まで累積すると、触腕上限を無視して一時的な触腕を1本獲得する。
RelicConfig_13822_Desc,aJli,z造物_RelicConfig_A.csv,43,RelicConfig,Desc,,每回合造成主动伤害时，提高 [Arg1] 点临时<TentacleInjurieIconKeywords:触腕伤害> ，最多堆叠 3 次。层数满时生成 1 条无视触腕上限的临时触腕。,アクティブダメージを与えるたび、<TentacleInjurieIconKeywords:触腕ダメージ>が一時的に[Arg1]点増加し、最大3回まで累積可能。最大まで累積すると、触腕上限を無視して一時的な触腕を1本獲得する。
RelicConfig_13822_Name,aJlj,z造物_RelicConfig_A.csv,43,RelicConfig,Name,,<OrangeQuality:螺湮的欢愉>,<OrangeQuality:ルルイエの歓喜>
RelicConfig_13822_StoryDesc,aJlk,z造物_RelicConfig_A.csv,43,RelicConfig,StoryDesc,,长眠之主，候汝入梦。,長眠の主よ、汝を夢に待つ。
RelicConfig_13788_BattleDesc,aJiJ,z造物_RelicConfig_A.csv,44,RelicConfig,BattleDesc,,触腕上限减少 2 条。回合结束时额外使所有触腕攻击 1 次。,触腕上限が2本減少する。ターン終了時、すべての触腕に追加で1回攻撃させる。
RelicConfig_13788_Desc,aJiK,z造物_RelicConfig_A.csv,44,RelicConfig,Desc,,触腕上限减少 2 条。回合结束时额外使所有触腕攻击 1 次。,触腕上限が2本減少する。ターン終了時、すべての触腕に追加で1回攻撃させる。
RelicConfig_13788_Name,aJiL,z造物_RelicConfig_A.csv,44,RelicConfig,Name,,<RedQuality:苦痛圣腕>,<RedQuality:苦痛の聖腕>
RelicConfig_13788_StoryDesc,aJiM,z造物_RelicConfig_A.csv,44,RelicConfig,StoryDesc,,享受苦痛。,苦痛を楽しめ。
RelicConfig_13785_BattleDesc,aJix,z造物_RelicConfig_A.csv,45,RelicConfig,BattleDesc,,回合结束时<EmbryoFusionIconKeywords:胚胎融合> +15%，若手牌中有<DerivativeCardKeywords_2:「胚胎」>，回复 [Arg1] 生命。,ターン終了時、<EmbryoFusionIconKeywords:胚胎融合>+15%。手札に<DerivativeCardKeywords_2:「胚胎」>がある場合、ライフを[Arg1]回復する。
RelicConfig_13785_Desc,aJiy,z造物_RelicConfig_A.csv,45,RelicConfig,Desc,,回合结束时<EmbryoFusionIconKeywords:胚胎融合> +15%，若手牌中有<DerivativeCardKeywords_2:「胚胎」>，回复 [Arg1] 生命。,ターン終了時、<EmbryoFusionIconKeywords:胚胎融合>+15%。手札に<DerivativeCardKeywords_2:「胚胎」>がある場合、ライフを[Arg1]回復する。
RelicConfig_13785_Name,aJiz,z造物_RelicConfig_A.csv,45,RelicConfig,Name,,<WhiteQuality:瘟疫诊断书>,<WhiteQuality:疫病診断書>
RelicConfig_13785_StoryDesc,aJiA,z造物_RelicConfig_A.csv,45,RelicConfig,StoryDesc,,瘟疫——大自然无意识烦躁的偶然表现。,疫病——それは、自然の無意識な苛立ちの偶然の表れ。
RelicConfig_13931_BattleDesc,aJth,z造物_RelicConfig_A.csv,46,RelicConfig,BattleDesc,,拾取时获得 [Arg1] <PowerIconKeywords:力量>。每当有<DerivativeCardKeywords_2:「胚胎」>被融合，获得 [Arg2] 点临时<PowerIconKeywords:力量>。,入手時、[Arg1]点の<PowerIconKeywords:力>を獲得する。<DerivativeCardKeywords_2:「胚胎」>を獲得するたび、[Arg2]点の一時的な<PowerIconKeywords:力>を獲得する。
RelicConfig_13931_Desc,aJti,z造物_RelicConfig_A.csv,46,RelicConfig,Desc,,拾取时获得 [Arg1] <PowerIconKeywords:力量>。每当有<DerivativeCardKeywords_2:「胚胎」>被融合，获得 [Arg2] 点临时<PowerIconKeywords:力量>。,入手時、[Arg1]点の<PowerIconKeywords:力>を獲得する。<DerivativeCardKeywords_2:「胚胎」>を獲得するたび、[Arg2]点の一時的な<PowerIconKeywords:力>を獲得する。
RelicConfig_13931_Name,aJtj,z造物_RelicConfig_A.csv,46,RelicConfig,Name,,<WhiteQuality:染血鹅卵石>,<WhiteQuality:血染めの小石>
RelicConfig_13931_StoryDesc,aJtk,z造物_RelicConfig_A.csv,46,RelicConfig,StoryDesc,,一、二、三、四、五。,一、二、三、四、五。
RelicConfig_13792_BattleDesc,aJiZ,z造物_RelicConfig_A.csv,47,RelicConfig,BattleDesc,,每当你损失生命，<EmbryoFusionIconKeywords:胚胎融合>+10%。若生命低于 50% 时效果翻倍。,ライフを失うたび、<EmbryoFusionIconKeywords:胚胎融合>+10%。ライフが50%未満の場合は、効果が2倍になる。
RelicConfig_13792_Desc,aJja,z造物_RelicConfig_A.csv,47,RelicConfig,Desc,,每当你损失生命，<EmbryoFusionIconKeywords:胚胎融合>+10%。若生命低于 50% 时效果翻倍。,ライフを失うたび、<EmbryoFusionIconKeywords:胚胎融合>+10%。ライフが50%未満の場合は、効果が2倍になる。
RelicConfig_13792_Name,aJjb,z造物_RelicConfig_A.csv,47,RelicConfig,Name,,<WhiteQuality:锈蚀钢锯>,<WhiteQuality:錆びた鋸>
RelicConfig_13792_StoryDesc,aJjc,z造物_RelicConfig_A.csv,47,RelicConfig,StoryDesc,,解剖医生一生都看不到美丽的女人，只有一麻袋骨头、因疾病发炎的神经、肌肉和组织。,解剖医の目に映るのは、美しい女性ではなく——骨、病の神経、炎症を起こした筋肉と組織だけ。
RelicConfig_13807_BattleDesc,aJkd,z造物_RelicConfig_A.csv,48,RelicConfig,BattleDesc,,战斗开始时<EmbryoFusionIconKeywords:胚胎融合> +50%。每存在一名至少拥有 50 点狂气的唤醒体，额外生效 1 次,戦闘開始時、<EmbryoFusionIconKeywords:胚胎融合> +50%。狂気が50以上の覚醒体が1体いるごとに、追加で1回発動する。
RelicConfig_13807_Desc,aJke,z造物_RelicConfig_A.csv,48,RelicConfig,Desc,,战斗开始时<EmbryoFusionIconKeywords:胚胎融合> +50%。每存在一名至少拥有 50 点狂气的唤醒体，额外生效 1 次,戦闘開始時、<EmbryoFusionIconKeywords:胚胎融合> +50%。狂気が50以上の覚醒体が1体いるごとに、追加で1回発動する。
RelicConfig_13807_Name,aJkf,z造物_RelicConfig_A.csv,48,RelicConfig,Name,,<WhiteQuality:亲爱的宝贝>,<WhiteQuality:親愛なる宝物>
RelicConfig_13807_StoryDesc,aJkg,z造物_RelicConfig_A.csv,48,RelicConfig,StoryDesc,,木匠为妻子做了个栩栩如生的木偶，它将代替他们的儿子，在她腹中沉睡。,大工は妻のために生き生きとした木偶を作りました。それは彼らの息子の代わりに、彼女の腹の中で眠るのです。
RelicConfig_13851_BattleDesc,aJnl,z造物_RelicConfig_A.csv,49,RelicConfig,BattleDesc,,每进行 1 次<DevouredIconKeywords:吞噬>，偷取所有敌人 [Arg1] 点临时<PowerIconKeywords:力量>。,<DevouredIconKeywords:捕食>効果を発動した後、すべての敵から[Arg1]点の<PowerIconKeywords:力>を一時的に減少させる。
RelicConfig_13851_Desc,aJnm,z造物_RelicConfig_A.csv,49,RelicConfig,Desc,,每进行 1 次<DevouredIconKeywords:吞噬>，偷取所有敌人 [Arg1] 点临时<PowerIconKeywords:力量>。,<DevouredIconKeywords:捕食>効果を発動した後、すべての敵から[Arg1]点の<PowerIconKeywords:力>を一時的に減少させる。
RelicConfig_13851_Name,aJnn,z造物_RelicConfig_A.csv,49,RelicConfig,Name,,<OrangeQuality:妙手空空>,<OrangeQuality:スリの名人>
RelicConfig_13851_StoryDesc,aJno,z造物_RelicConfig_A.csv,49,RelicConfig,StoryDesc,,杀人越货挠痒痒的绝佳工具。,殺人と略奪のための最高の道具。
RelicConfig_13883_BattleDesc,aJpB,z造物_RelicConfig_A.csv,50,RelicConfig,BattleDesc,,每当一名唤醒体进行过 1 次<DevouredIconKeywords:吞噬>，其他唤醒体获得 10 狂气。,<DevouredIconKeywords:捕食>効果を発動した後、他の覚醒体は10狂気を獲得する。
RelicConfig_13883_Desc,aJpC,z造物_RelicConfig_A.csv,50,RelicConfig,Desc,,每当一名唤醒体进行过 1 次<DevouredIconKeywords:吞噬>，其他唤醒体获得 10 狂气。,<DevouredIconKeywords:捕食>効果を発動した後、他の覚醒体は10狂気を獲得する。
RelicConfig_13883_Name,aJpD,z造物_RelicConfig_A.csv,50,RelicConfig,Name,,<OrangeQuality:金色梦乡>,<OrangeQuality:金色の夢>
RelicConfig_13883_StoryDesc,aJpE,z造物_RelicConfig_A.csv,50,RelicConfig,StoryDesc,,蜕变之日即是你的死期。,変身の日がお前の死期だ。
RelicConfig_13769_BattleDesc,aJhl,z造物_RelicConfig_A.csv,51,RelicConfig,BattleDesc,,回合开始时<EmbryoFusionIconKeywords:胚胎融合>+30%。你的所有<DevouredIconKeywords:吞噬>效果均变为<UnlimitedDevouredIconKeywords:无限吞噬>。,ターン開始時、<EmbryoFusionIconKeywords:胚胎融合>+30%。<DevouredIconKeywords:捕食>効果が<UnlimitedDevouredIconKeywords:無限捕食>に変化する。
RelicConfig_13769_Desc,aJhm,z造物_RelicConfig_A.csv,51,RelicConfig,Desc,,回合开始时<EmbryoFusionIconKeywords:胚胎融合>+30%。你的所有<DevouredIconKeywords:吞噬>效果均变为<UnlimitedDevouredIconKeywords:无限吞噬>。,ターン開始時、<EmbryoFusionIconKeywords:胚胎融合>+30%。<DevouredIconKeywords:捕食>効果が<UnlimitedDevouredIconKeywords:無限捕食>に変化する。
RelicConfig_13769_Name,aJhn,z造物_RelicConfig_A.csv,51,RelicConfig,Name,,<RedQuality:蠕动的脐带>,<RedQuality:蠢く臍の緒>
RelicConfig_13769_StoryDesc,aJho,z造物_RelicConfig_A.csv,51,RelicConfig,StoryDesc,,缠绕脖颈。,首に絡みつく。
RelicConfig_13831_BattleDesc,aJlR,z造物_RelicConfig_A.csv,52,RelicConfig,BattleDesc,,每当一张指令卡进入<DimensionalSpaceIconKeywords:超维空间>后，使对应唤醒体获得 15 狂气。,指令カードが<DimensionalSpaceIconKeywords:超次元空間>に置かれた後、対応する覚醒体は15狂気を獲得する。
RelicConfig_13831_Desc,aJlS,z造物_RelicConfig_A.csv,52,RelicConfig,Desc,,每当一张指令卡进入<DimensionalSpaceIconKeywords:超维空间>后，使对应唤醒体获得 15 狂气。,指令カードが<DimensionalSpaceIconKeywords:超次元空間>に置かれた後、対応する覚醒体は15狂気を獲得する。
RelicConfig_13831_Name,aJlT,z造物_RelicConfig_A.csv,52,RelicConfig,Name,,<WhiteQuality:时间之虫>,<WhiteQuality:時間の虫>
RelicConfig_13831_StoryDesc,aJlU,z造物_RelicConfig_A.csv,52,RelicConfig,StoryDesc,,一块同时存在于钟表店与昆虫博物馆的怀表。\n洪积元年开始后，被纳入大学馆藏。,時計店と昆虫博物館に同時に存在する懐中時計。\n洪積元年以降、大学のコレクションに加えられた。
RelicConfig_13889_BattleDesc,aJpZ,z造物_RelicConfig_A.csv,53,RelicConfig,BattleDesc,,进入超维回合后，获得 3 点算力。,超次元ターンに入った後、3点の行動力を獲得する。
RelicConfig_13889_Desc,aJqa,z造物_RelicConfig_A.csv,53,RelicConfig,Desc,,进入超维回合后，获得 3 点算力。,超次元ターンに入った後、3点の行動力を獲得する。
RelicConfig_13889_Name,aJqb,z造物_RelicConfig_A.csv,53,RelicConfig,Name,,<WhiteQuality:辉光沙漏>,<WhiteQuality:輝きの砂時計>
RelicConfig_13889_StoryDesc,aJqc,z造物_RelicConfig_A.csv,53,RelicConfig,StoryDesc,,一份可计量的时间。,計測可能な時間。
RelicConfig_13755_BattleDesc,aJgl,z造物_RelicConfig_A.csv,54,RelicConfig,BattleDesc,,回合开始时，<DimensionalSpaceIconKeywords:超维空间>每有 1 张卡牌，获得 [Arg1] 点临时<PowerIconKeywords:力量>，若本回合为超维回合，则获得 [Arg2] 点临时<PowerIconKeywords:力量>。,ターン開始時、<DimensionalSpaceIconKeywords:超次元空間>にカードが1枚あるごとに、[Arg1]点の一時的な<PowerIconKeywords:力>を獲得する。\n現在のターンが超次元ターンである場合、[Arg2]点の一時的な<PowerIconKeywords:力>を獲得する。
RelicConfig_13755_Desc,aJgm,z造物_RelicConfig_A.csv,54,RelicConfig,Desc,,回合开始时，<DimensionalSpaceIconKeywords:超维空间>每有 1 张卡牌，获得 [Arg1] 点临时<PowerIconKeywords:力量>，若本回合为超维回合，则获得 [Arg2] 点临时<PowerIconKeywords:力量>。,ターン開始時、<DimensionalSpaceIconKeywords:超次元空間>にカードが1枚あるごとに、[Arg1]点の一時的な<PowerIconKeywords:力>を獲得する。\n現在のターンが超次元ターンである場合、[Arg2]点の一時的な<PowerIconKeywords:力>を獲得する。
RelicConfig_13755_Name,aJgn,z造物_RelicConfig_A.csv,54,RelicConfig,Name,,<WhiteQuality:三棱镜>,<WhiteQuality:三稜鏡>
RelicConfig_13755_StoryDesc,aJgo,z造物_RelicConfig_A.csv,54,RelicConfig,StoryDesc,,「光由七种色彩构成。」,「光は七色で構成されている」
RelicConfig_13832_BattleDesc,aJlV,z造物_RelicConfig_A.csv,55,RelicConfig,BattleDesc,,进入超维回合后解除自身<WeaknessIconKeywords:虚弱>和<FragileIconKeywords:脆弱>状态，并<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>所有敌人 3 回合，本回合所有唤醒体最终伤害提高 15%。,超次元ターンに入った後、チームの<WeaknessIconKeywords:虚弱>と<FragileIconKeywords:脆弱>状態を解除し、すべての敵に3点の<WeaknessIconKeywords:虚弱>と<VulnerabilityIconKeywords:易傷>を付与する。このターンの間、すべての覚醒体が与えるダメージの最終効果が15%増加する。
RelicConfig_13832_Desc,aJlW,z造物_RelicConfig_A.csv,55,RelicConfig,Desc,,进入超维回合后解除自身<WeaknessIconKeywords:虚弱>和<FragileIconKeywords:脆弱>状态，并<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>所有敌人 3 回合，本回合所有唤醒体最终伤害提高 15%。,超次元ターンに入った後、チームの<WeaknessIconKeywords:虚弱>と<FragileIconKeywords:脆弱>状態を解除し、すべての敵に3点の<WeaknessIconKeywords:虚弱>と<VulnerabilityIconKeywords:易傷>を付与する。このターンの間、すべての覚醒体が与えるダメージの最終効果が15%増加する。
